AFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.2846886164,29.8187435336,27.7069417154,28.295827164,27.7205202123,24.1937028926,21.305154301,19.1115905329,16.0926853068,18.3062698876,19.1531358323,29.6853950499,34.5976735269,38.8535848346,42.3414436769,43.2903714139,45.8227886939,44.955945182,..,..
RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,143.9502585945,100.7448374523,62.149282742,48.9835189409,41.3958603942,..,23.3982642215,16.6608684476,9.8910728604,7.1584329649,6.4952951779,8.6978704983,9.0981137372,8.7012794176,8.701737552,9.3186494548,11.1764680805,13.5171883923,..,..
RWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.7969202729,47.8601030997,48.4289742567,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.1185128439,52.0588948456,55.6893850532,54.406557824,57.7801868824,52.6126830992,..
SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5102.6813688604,..,..,..,..,..,..,16.5484665241,34.4739340302,41.4913517333,51.0809939584,62.0422677096,61.4591916715,59.0464083516,..,..,..,..,..,..,..,..,..
STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.983158869,85.1496801845,82.5060671896,83.6137059811,73.7236277395,68.8524846526,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,176.9243380507,100.445570308,75.3534158589,78.8413155502,72.9908646423,48.5194770203,64.9877291813,60.6037215881,..,..
SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.818775029,74.7845791208,113.1499362468,97.8200829244,87.6984103991,103.7431740108,116.247627044,119.1412948523,187.7809663406,247.3813947789,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.8387486118,78.9629454244,81.8417001323,72.8302522209,70.1990093018,72.7150566766,72.653945838,71.3323718175,82.6190408135,87.8619404184,84.0527376909,94.471542581,107.0224789057,109.3110006284,102.5339181302,95.2573158426,83.3044478038,77.6885365445,97.1051590482,107.3365778359,102.9034210393,106.2116146304,110.0375547333,101.1117697968,101.7783431686,107.2064800344,..,..
SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.6266973742,46.9416020095,53.0211143939,51.4314138636,45.3547415786,43.7669852339,42.4043676471,37.0605631345,35.2304111199,33.7073964772,32.752532379,40.1947557615,44.4299466412,47.3186939792,55.978784684,58.6965141494,58.002239449,56.5875655431,..,..
SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.924038713,32.1457145935,32.2178329444,27.6082919315,26.6659359035,39.9252864883,43.8344943672,47.39502245,57.4988433928,76.3085094822,94.1160907382,94.8999237877,..,..
SST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.7136091583,13.402797102,12.262547329,10.070101193,7.8041713413,..,..
SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ZAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.3398824635,36.9948428757,40.3064189533,43.7840067079,49.2296965337,49.5658573785,48.9129561259,47.8133795656,49.5834088265,46.7728777255,44.1132212646,..,..,..,..,..,..,..,26.0184722821,..,..,..,..,..,..,..,..,..
SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.4575577622,54.6921187619,54.1493623976,56.4777211039,51.7299008054,49.6758333773,47.8820489884,52.1487241538,54.9903125723,53.4206029581,57.0325107259,59.0744239454,62.4010765555,61.9320212804,64.5398486028,63.8151446658,61.6691007011,58.8836878349,57.7088285259,56.9115407597,52.6153007192,52.1760101002,51.245423019,50.9758514791,..,..,..,..
TSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.4575577622,54.6921187619,54.1493623976,56.4777211039,51.7299008054,49.6758333773,47.8820489884,52.1487241538,54.9903125723,53.4206029581,57.0325107259,59.0744239454,62.4010765555,61.9320212804,64.5398486028,63.8151446658,61.6691007011,58.8836878349,57.7088285259,56.9115407597,52.6153007192,52.1760101002,51.245423019,50.9758514791,..,..,..,..
SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ESP,..,..,..,..,..,..,..,..,..,..,2007.9641896889,1772.1990434483,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.2280049082,35.2608891486,37.0848594349,46.8260061065,48.2356493033,55.3985418113,61.0846079444,60.6768857772,61.0415816851,55.9459950599,53.438762089,49.1755869672,47.5428673621,42.8489107274,40.9465765829,37.9585112716,33.7246794064,29.7212175717,33.8680011862,46.0805683602,47.9403985335,55.8641384213,71.6118228389,85.2363728347,98.7321554814,99.3514273828,..,..
LKA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.5806255128,98.4833957754,95.3619119504,96.7978140983,94.8553232346,94.6498205974,92.3439843359,86.1059316703,89.1958239111,95.1081546128,96.9040326454,103.2192741499,105.5249907547,102.2707120235,102.3285366989,90.604913115,88.6994841221,84.9944169483,..,86.0634919125,71.585323718,71.1081221287,68.7104049236,70.8211058551,71.3327919521,77.6427758443,..,..
KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.933628988,93.1049358291,91.6121274441,93.0072257525,85.7497797861,99.2459211278,97.3312765404,107.8684992804,115.8419713991,114.3422555653,108.8525690638,74.4862943292,64.7631842554,..,..,..
LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.7225118066,48.0858811746,60.1721582958,58.1515503581,59.2189689803,62.1198812472,56.3319153691,52.6039468766,50.4258098027,51.502796854,54.7372341372,60.9945759944,68.1298879298,71.8987437383,72.9022689526,..,..,..
MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.3832023932,40.0387163185,51.9459985324,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
TSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.7106420777,..,..,..,..,..,..,..,..,..,..,12.7334103873,12.5120960834,13.0947289493,..,..,..,..,..
SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.4510306277,37.1372959772,50.6703562933,58.2808282118,..,85.4414927343,87.7618098899,87.6153975626,77.1582060313,69.3032308586,59.6442075275,58.1437003186,56.7900529086,56.193168551,56.4986970962,50.3442794816,44.5083230388,44.3159594745,46.0370642136,42.4056404642,42.9586194958,42.6114850195,44.0450949877,48.2206033265,46.4288490382,..,..
CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.751851586,13.4822109461,15.7264338239,19.0432520269,20.7194385473,23.2249756766,23.6334890631,25.6359340162,27.9143775433,25.7775652291,26.4295186564,25.2968459396,30.4896292405,29.515727957,30.0458044508,30.0979162105,26.4593741451,25.9586111508,25.4034620607,23.8442674413,23.1908746845,23.1015184655,23.3433173834,22.2176222719,22.6742002985,22.6727572802,..,..
SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.4477538501,13.3655673363,10.8789951587,8.1862109266,5.6932197371,4.6101001776,3.6734966655,4.6415312489,10.6698437688,20.0057997992,21.9645735167,24.5782788554,30.0703562722,27.0460226533,24.3964383902,25.4581349649,24.3806272249,22.9934516318,22.4502103239,26.7792257018,26.9008306101,28.1320061571,28.4445894228,29.2057939678,30.0328190371,..,..,..
TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.7750741388,53.4380469232,51.5122834581,..,..,..,..,..,..,..,..,..,..,16.8032068482,15.928004235,..,..,..,..,..,..,..,..,..,..
TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.7703800956,60.6727188082,55.4991317544,59.3098274569,59.0345141585,57.5182678661,55.29651794,56.9353278067,54.2817440338,55.6386363803,56.7214685407,56.4676421023,55.9340939899,55.0211600275,53.8374194744,52.4205297222,48.5623184732,45.7895412461,43.291934906,42.929792151,40.6626014004,44.6247763295,44.6596877243,..,..,..,..,..
TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.2454942017,32.1299111324,34.017275062,33.6982232562,44.0175057105,35.8414007649,37.9207501444,44.2932887174,30.3184574599,..,..,..,..,..,..,..,..,..,41.5459511266,50.4730898781,47.4324456804,42.3601055939,39.2866761472,32.9184777565,31.5638493876,29.1025239929,..,..
TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.046993164,46.4462408362,42.9265884593,..,..,..,69.3423614439,64.9470689674,57.9277474414,26.4924032713,33.1931998927,24.3811604794,27.552595153,35.0153294808,32.8175018843,..,29.2286673591,25.1545974486,..,..
UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.9764481812,45.2874698653,36.5491454038,33.5366458527,29.0013903435,24.7458658468,17.7021767599,14.8025563858,12.3131516474,13.8267043297,24.8751238579,29.9695556383,27.482759496,33.703100161,37.0287155729,63.6653191885,70.2588376219,..,..
ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.891971725,..,..,..,..
GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.2033709453,29.1948960285,30.3997500632,35.3135500061,40.4800884599,44.631899274,44.3292641953,45.271208014,46.7498990113,43.6197433424,43.1047228002,38.8270307655,39.380395889,39.3988807589,42.7365400797,44.5375245477,44.0610478936,45.0895884094,55.6514551364,70.0411791302,83.4067967024,97.1724660592,101.5218107703,97.514548194,108.6049778324,107.6283404727,..,..
USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.0169632746,40.8213674886,43.9480256292,45.9165424306,48.1047485883,47.2140603974,47.0597829349,46.5855106558,43.9588012567,41.0099142188,37.6122701805,33.158223429,51.9936971277,53.5029060314,55.968653432,56.3840537395,56.2891265634,55.294160865,55.6342869536,64.0318000742,76.3153213329,85.60159424,90.1787970893,94.3979095347,96.6088043406,97.1084802982,97.8391384031,99.7688740973,..
UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
URY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.5959630364,24.5905757591,23.6047773194,21.8791430371,24.5301880718,..,..,..,..,..,..,40.6433348597,95.2678607204,105.6027808522,85.4255941237,76.114459708,69.0268963477,58.5120605624,57.2526825626,49.2733291929,44.2227017437,45.3514512307,43.4034504473,42.7408509975,44.3579613374,51.1864800277,..,..
UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.9665623989,..,..,..,..,25.7788963887,23.8143915885,24.8937605396,28.4022961014,27.3040009251,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
WLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.4214014767,43.0506539783,..,..,..,53.4188341476,54.2169253807,57.8269106519,55.8162815703,52.6840504261,58.981948191,60.3329602344,62.8675140693,62.9887438703,62.6303555792,60.6837728083,59.7817049142,63.7579952907,73.3842401726,77.8052616077,81.8486604131,85.9364519196,86.5278925953,92.214776304,93.9308417356,..,..
YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ZMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,244.380536439,277.5303079865,164.7007535589,161.7860768691,149.2098898585,155.2792246143,175.9344907366,150.0725489428,161.2321578519,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ZWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.4404956993,54.9036239705,59.3143780924,58.9767183387,55.434392999,77.0882128288,62.1851060073,57.4067978726,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
